,survey_id,pack_type,total packs owned,number free,Percent Free,Purchased
7148,1849,Expansion Packs,16,0,0.0,16
7149,1849,Game Packs,12,0,0.0,12
7150,1849,Kits,25,2,0.08,23
7151,1849,Stuff Packs,20,0,0.0,20
7152,1850,Expansion Packs,4,0,0.0,4
7153,1851,Expansion Packs,2,0,0.0,2
7154,1851,Kits,1,0,0.0,1
7155,1852,Expansion Packs,11,0,0.0,11
7156,1852,Game Packs,7,2,0.2857142857142857,5
7157,1852,Kits,4,2,0.5,2
7158,1852,Stuff Packs,12,2,0.16666666666666666,10
7159,1853,Expansion Packs,16,0,0.0,16
7160,1853,Game Packs,11,0,0.0,11
7161,1853,Kits,8,2,0.25,6
7162,1853,Stuff Packs,13,3,0.23076923076923078,10
7163,1854,Expansion Packs,8,0,0.0,8
7164,1854,Game Packs,5,0,0.0,5
7165,1854,Kits,3,3,1.0,0
7166,1854,Stuff Packs,9,4,0.4444444444444444,5
7167,1855,Expansion Packs,15,0,0.0,15
7168,1855,Game Packs,9,0,0.0,9
7169,1855,Kits,6,2,0.3333333333333333,4
7170,1855,Stuff Packs,19,1,0.05263157894736842,18
7171,1856,Expansion Packs,16,0,0.0,16
7172,1856,Game Packs,9,1,0.1111111111111111,8
7173,1856,Kits,25,1,0.04,24
7174,1856,Stuff Packs,14,1,0.07142857142857142,13
7175,1857,Expansion Packs,11,0,0.0,11
7176,1857,Game Packs,6,1,0.16666666666666666,5
7177,1857,Kits,3,3,1.0,0
7178,1857,Stuff Packs,8,4,0.5,4
7179,1858,Expansion Packs,14,0,0.0,14
7180,1858,Game Packs,7,0,0.0,7
7181,1858,Kits,10,0,0.0,10
7182,1858,Stuff Packs,10,0,0.0,10
7183,1859,Expansion Packs,16,0,0.0,16
7184,1859,Game Packs,12,0,0.0,12
7185,1859,Kits,33,0,0.0,33
7186,1859,Stuff Packs,20,0,0.0,20
7187,1860,Expansion Packs,16,1,0.0625,15
7188,1860,Game Packs,8,0,0.0,8
7189,1860,Kits,2,1,0.5,1
7190,1860,Stuff Packs,17,0,0.0,17
7191,1861,Stuff Packs,2,2,1.0,0
7192,1862,Expansion Packs,16,0,0.0,16
7193,1862,Game Packs,9,0,0.0,9
7194,1862,Kits,20,1,0.05,19
7195,1862,Stuff Packs,15,3,0.2,12
7196,1863,Expansion Packs,14,0,0.0,14
7197,1863,Game Packs,5,0,0.0,5
7198,1863,Kits,2,1,0.5,1
7199,1863,Stuff Packs,9,2,0.2222222222222222,7
7200,1864,Expansion Packs,14,0,0.0,14
7201,1864,Game Packs,12,0,0.0,12
7202,1864,Kits,15,0,0.0,15
7203,1864,Stuff Packs,18,0,0.0,18
7204,1865,Expansion Packs,15,0,0.0,15
7205,1865,Game Packs,9,0,0.0,9
7206,1865,Kits,16,2,0.125,14
7207,1865,Stuff Packs,16,1,0.0625,15
7208,1866,Expansion Packs,16,0,0.0,16
7209,1866,Game Packs,12,0,0.0,12
7210,1866,Kits,16,2,0.125,14
7211,1866,Stuff Packs,14,2,0.14285714285714285,12
7212,1867,Expansion Packs,7,0,0.0,7
7213,1867,Game Packs,3,0,0.0,3
7214,1867,Kits,1,1,1.0,0
7215,1867,Stuff Packs,3,1,0.3333333333333333,2
7216,1868,Expansion Packs,16,0,0.0,16
7217,1868,Game Packs,12,0,0.0,12
7218,1868,Kits,26,0,0.0,26
7219,1868,Stuff Packs,20,0,0.0,20
7220,1869,Expansion Packs,16,0,0.0,16
7221,1869,Game Packs,11,0,0.0,11
7222,1869,Kits,3,1,0.3333333333333333,2
7223,1869,Stuff Packs,20,0,0.0,20
7224,1870,Expansion Packs,13,0,0.0,13
7225,1870,Game Packs,10,0,0.0,10
7226,1870,Stuff Packs,17,0,0.0,17
7227,1871,Expansion Packs,13,0,0.0,13
7228,1871,Game Packs,5,0,0.0,5
7229,1871,Kits,2,2,1.0,0
7230,1871,Stuff Packs,8,0,0.0,8
7231,1872,Expansion Packs,13,0,0.0,13
7232,1872,Game Packs,8,0,0.0,8
7233,1872,Kits,13,1,0.07692307692307693,12
7234,1872,Stuff Packs,16,0,0.0,16
7235,1873,Expansion Packs,15,0,0.0,15
7236,1873,Game Packs,11,0,0.0,11
7237,1873,Kits,15,1,0.06666666666666667,14
7238,1873,Stuff Packs,18,1,0.05555555555555555,17
7239,1874,Expansion Packs,4,0,0.0,4
7240,1874,Game Packs,3,0,0.0,3
7241,1874,Kits,1,0,0.0,1
7242,1874,Stuff Packs,2,0,0.0,2
7243,1875,Expansion Packs,8,0,0.0,8
7244,1875,Game Packs,3,0,0.0,3
7245,1875,Kits,3,1,0.3333333333333333,2
7246,1875,Stuff Packs,3,0,0.0,3
7247,1876,Expansion Packs,16,0,0.0,16
7248,1876,Game Packs,12,0,0.0,12
7249,1876,Kits,31,0,0.0,31
7250,1876,Stuff Packs,20,0,0.0,20
7251,1877,Expansion Packs,5,0,0.0,5
7252,1877,Game Packs,5,1,0.2,4
7253,1877,Kits,2,2,1.0,0
7254,1877,Stuff Packs,6,4,0.6666666666666666,2
7255,1878,Expansion Packs,13,0,0.0,13
7256,1878,Game Packs,6,0,0.0,6
7257,1878,Kits,1,1,1.0,0
7258,1878,Stuff Packs,7,4,0.5714285714285714,3
7259,1879,Expansion Packs,15,0,0.0,15
7260,1879,Game Packs,10,0,0.0,10
7261,1879,Kits,1,1,1.0,0
7262,1879,Stuff Packs,11,3,0.2727272727272727,8
7263,1880,Expansion Packs,16,0,0.0,16
7264,1880,Game Packs,6,1,0.16666666666666666,5
7265,1880,Kits,17,1,0.058823529411764705,16
7266,1880,Stuff Packs,7,3,0.42857142857142855,4
7267,1881,Expansion Packs,11,0,0.0,11
7268,1881,Game Packs,6,0,0.0,6
7269,1881,Kits,5,2,0.4,3
7270,1881,Stuff Packs,18,2,0.1111111111111111,16
7271,1882,Expansion Packs,16,0,0.0,16
7272,1882,Game Packs,12,0,0.0,12
7273,1882,Kits,33,0,0.0,33
7274,1882,Stuff Packs,20,0,0.0,20
7275,1883,Expansion Packs,15,0,0.0,15
7276,1883,Game Packs,8,0,0.0,8
7277,1883,Kits,5,0,0.0,5
7278,1883,Stuff Packs,14,1,0.07142857142857142,13
7279,1884,Expansion Packs,7,0,0.0,7
7280,1884,Game Packs,4,1,0.25,3
7281,1884,Kits,2,2,1.0,0
7282,1884,Stuff Packs,5,1,0.2,4
7283,1885,Expansion Packs,7,0,0.0,7
7284,1885,Game Packs,3,0,0.0,3
7285,1885,Kits,4,1,0.25,3
7286,1885,Stuff Packs,5,3,0.6,2
7287,1886,Expansion Packs,16,0,0.0,16
7288,1886,Game Packs,11,0,0.0,11
7289,1886,Kits,6,1,0.16666666666666666,5
7290,1886,Stuff Packs,17,1,0.058823529411764705,16
7291,1887,Expansion Packs,16,0,0.0,16
7292,1887,Game Packs,11,0,0.0,11
7293,1887,Kits,33,1,0.030303030303030304,32
7294,1887,Stuff Packs,20,0,0.0,20
7295,1888,Expansion Packs,9,0,0.0,9
7296,1888,Game Packs,7,0,0.0,7
7297,1888,Kits,2,2,1.0,0
7298,1888,Stuff Packs,4,0,0.0,4
7299,1889,Expansion Packs,8,0,0.0,8
7300,1889,Game Packs,2,0,0.0,2
7301,1889,Stuff Packs,2,0,0.0,2
7302,1890,Expansion Packs,10,0,0.0,10
7303,1890,Game Packs,6,0,0.0,6
7304,1890,Kits,3,3,1.0,0
7305,1890,Stuff Packs,9,2,0.2222222222222222,7
7306,1891,Expansion Packs,14,0,0.0,14
7307,1891,Game Packs,9,0,0.0,9
7308,1891,Kits,3,2,0.6666666666666666,1
7309,1891,Stuff Packs,13,1,0.07692307692307693,12
7310,1892,Expansion Packs,15,0,0.0,15
7311,1892,Game Packs,12,0,0.0,12
7312,1892,Kits,13,1,0.07692307692307693,12
7313,1892,Stuff Packs,20,1,0.05,19
7314,1893,Expansion Packs,15,0,0.0,15
7315,1893,Game Packs,9,0,0.0,9
7316,1893,Kits,12,1,0.08333333333333333,11
7317,1893,Stuff Packs,11,1,0.09090909090909091,10
7318,1894,Expansion Packs,16,0,0.0,16
7319,1894,Game Packs,10,0,0.0,10
7320,1894,Kits,18,0,0.0,18
7321,1894,Stuff Packs,19,0,0.0,19
7322,1895,Expansion Packs,7,0,0.0,7
7323,1895,Game Packs,6,1,0.16666666666666666,5
7324,1895,Kits,3,2,0.6666666666666666,1
7325,1895,Stuff Packs,4,4,1.0,0
7326,1896,Expansion Packs,16,0,0.0,16
7327,1896,Game Packs,12,0,0.0,12
7328,1896,Kits,31,0,0.0,31
7329,1896,Stuff Packs,20,0,0.0,20
7330,1897,Expansion Packs,9,0,0.0,9
7331,1897,Game Packs,4,0,0.0,4
7332,1897,Stuff Packs,2,0,0.0,2
7333,1898,Expansion Packs,16,0,0.0,16
7334,1898,Game Packs,12,0,0.0,12
7335,1898,Kits,33,0,0.0,33
7336,1898,Stuff Packs,20,0,0.0,20
7337,1899,Expansion Packs,7,0,0.0,7
7338,1899,Game Packs,2,0,0.0,2
7339,1899,Kits,1,0,0.0,1
7340,1899,Stuff Packs,5,2,0.4,3
7341,1900,Expansion Packs,11,0,0.0,11
7342,1900,Game Packs,7,1,0.14285714285714285,6
7343,1900,Kits,10,1,0.1,9
7344,1900,Stuff Packs,11,2,0.18181818181818182,9
7345,1901,Expansion Packs,15,0,0.0,15
7346,1901,Game Packs,10,0,0.0,10
7347,1901,Kits,18,2,0.1111111111111111,16
7348,1901,Stuff Packs,19,0,0.0,19
7349,1902,Expansion Packs,16,0,0.0,16
7350,1902,Game Packs,12,0,0.0,12
7351,1902,Kits,33,1,0.030303030303030304,32
7352,1902,Stuff Packs,20,1,0.05,19
7353,1903,Expansion Packs,15,0,0.0,15
7354,1903,Game Packs,8,0,0.0,8
7355,1903,Kits,1,1,1.0,0
7356,1903,Stuff Packs,14,1,0.07142857142857142,13
7357,1904,Expansion Packs,10,0,0.0,10
7358,1904,Game Packs,4,1,0.25,3
7359,1904,Kits,3,3,1.0,0
7360,1904,Stuff Packs,9,4,0.4444444444444444,5
7361,1905,Expansion Packs,16,0,0.0,16
7362,1905,Game Packs,12,0,0.0,12
7363,1905,Kits,33,1,0.030303030303030304,32
7364,1905,Stuff Packs,20,0,0.0,20
7365,1906,Expansion Packs,9,0,0.0,9
7366,1906,Game Packs,4,0,0.0,4
7367,1906,Kits,5,0,0.0,5
7368,1906,Stuff Packs,5,0,0.0,5
7369,1907,Expansion Packs,15,0,0.0,15
7370,1907,Game Packs,12,0,0.0,12
7371,1907,Kits,27,0,0.0,27
7372,1907,Stuff Packs,19,0,0.0,19
7373,1908,Expansion Packs,10,0,0.0,10
7374,1908,Game Packs,6,0,0.0,6
7375,1908,Kits,2,2,1.0,0
7376,1908,Stuff Packs,9,3,0.3333333333333333,6
7377,1909,Expansion Packs,16,0,0.0,16
7378,1909,Game Packs,12,0,0.0,12
7379,1909,Kits,5,0,0.0,5
7380,1909,Stuff Packs,12,0,0.0,12
7381,1910,Expansion Packs,16,0,0.0,16
7382,1910,Game Packs,6,0,0.0,6
7383,1910,Kits,12,0,0.0,12
7384,1910,Stuff Packs,10,0,0.0,10
7385,1911,Expansion Packs,5,0,0.0,5
7386,1911,Game Packs,2,1,0.5,1
7387,1911,Kits,4,1,0.25,3
7388,1911,Stuff Packs,9,3,0.3333333333333333,6
7389,1912,Expansion Packs,10,0,0.0,10
7390,1912,Game Packs,8,0,0.0,8
7391,1912,Stuff Packs,5,1,0.2,4
7392,1913,Expansion Packs,9,0,0.0,9
7393,1913,Game Packs,4,1,0.25,3
7394,1913,Kits,2,1,0.5,1
7395,1913,Stuff Packs,6,0,0.0,6
7396,1914,Expansion Packs,16,0,0.0,16
7397,1914,Game Packs,11,0,0.0,11
7398,1914,Kits,21,0,0.0,21
7399,1914,Stuff Packs,20,0,0.0,20
7400,1915,Expansion Packs,11,0,0.0,11
7401,1915,Game Packs,7,3,0.42857142857142855,4
7402,1915,Kits,3,2,0.6666666666666666,1
7403,1915,Stuff Packs,10,4,0.4,6
7404,1916,Expansion Packs,2,0,0.0,2
7405,1916,Game Packs,1,0,0.0,1
7406,1916,Stuff Packs,1,0,0.0,1
7407,1917,Expansion Packs,16,0,0.0,16
7408,1917,Game Packs,9,0,0.0,9
7409,1917,Kits,10,0,0.0,10
7410,1917,Stuff Packs,17,1,0.058823529411764705,16
7411,1918,Expansion Packs,6,0,0.0,6
7412,1918,Game Packs,5,0,0.0,5
7413,1918,Stuff Packs,8,2,0.25,6
7414,1919,Expansion Packs,16,1,0.0625,15
7415,1919,Game Packs,11,1,0.09090909090909091,10
7416,1919,Kits,6,2,0.3333333333333333,4
7417,1919,Stuff Packs,17,4,0.23529411764705882,13
7418,1920,Expansion Packs,16,0,0.0,16
7419,1920,Game Packs,12,0,0.0,12
7420,1920,Kits,31,1,0.03225806451612903,30
7421,1920,Stuff Packs,20,0,0.0,20
7422,1921,Expansion Packs,16,0,0.0,16
7423,1921,Game Packs,12,0,0.0,12
7424,1921,Kits,33,0,0.0,33
7425,1921,Stuff Packs,20,0,0.0,20
7426,1922,Expansion Packs,9,0,0.0,9
7427,1922,Game Packs,7,0,0.0,7
7428,1922,Kits,4,4,1.0,0
7429,1922,Stuff Packs,8,1,0.125,7
7430,1923,Expansion Packs,6,0,0.0,6
7431,1923,Game Packs,1,0,0.0,1
7432,1923,Stuff Packs,4,3,0.75,1
7433,1924,Expansion Packs,10,0,0.0,10
7434,1924,Game Packs,9,0,0.0,9
7435,1924,Kits,1,1,1.0,0
7436,1924,Stuff Packs,14,0,0.0,14
7437,1925,Expansion Packs,8,1,0.125,7
7438,1925,Game Packs,8,0,0.0,8
7439,1925,Kits,1,0,0.0,1
7440,1925,Stuff Packs,15,0,0.0,15
7441,1926,Expansion Packs,5,0,0.0,5
7442,1926,Game Packs,3,0,0.0,3
7443,1926,Kits,1,1,1.0,0
7444,1926,Stuff Packs,5,3,0.6,2
7445,1927,Expansion Packs,16,1,0.0625,15
7446,1927,Game Packs,7,1,0.14285714285714285,6
7447,1927,Kits,9,3,0.3333333333333333,6
7448,1927,Stuff Packs,17,3,0.17647058823529413,14
7449,1928,Expansion Packs,15,0,0.0,15
7450,1928,Game Packs,11,0,0.0,11
7451,1928,Kits,16,1,0.0625,15
7452,1928,Stuff Packs,19,0,0.0,19
7453,1929,Expansion Packs,10,0,0.0,10
7454,1929,Game Packs,7,0,0.0,7
7455,1929,Kits,5,1,0.2,4
7456,1929,Stuff Packs,13,0,0.0,13
7457,1930,Expansion Packs,1,0,0.0,1
7458,1930,Game Packs,4,1,0.25,3
7459,1930,Kits,2,2,1.0,0
7460,1930,Stuff Packs,6,4,0.6666666666666666,2
7461,1931,Expansion Packs,10,0,0.0,10
7462,1931,Game Packs,4,0,0.0,4
7463,1931,Kits,2,2,1.0,0
7464,1931,Stuff Packs,4,2,0.5,2
7465,1932,Expansion Packs,1,0,0.0,1
7466,1932,Game Packs,4,0,0.0,4
7467,1932,Kits,2,0,0.0,2
7468,1932,Stuff Packs,1,0,0.0,1
7469,1933,Expansion Packs,14,0,0.0,14
7470,1933,Game Packs,11,0,0.0,11
7471,1933,Kits,17,2,0.11764705882352941,15
7472,1933,Stuff Packs,18,1,0.05555555555555555,17
7473,1934,Expansion Packs,13,0,0.0,13
7474,1934,Game Packs,11,0,0.0,11
7475,1934,Kits,10,1,0.1,9
7476,1934,Stuff Packs,17,1,0.058823529411764705,16
7477,1935,Expansion Packs,11,0,0.0,11
7478,1935,Game Packs,4,0,0.0,4
7479,1935,Stuff Packs,2,2,1.0,0
7480,1936,Expansion Packs,16,0,0.0,16
7481,1936,Game Packs,12,0,0.0,12
7482,1936,Kits,22,0,0.0,22
7483,1936,Stuff Packs,20,0,0.0,20
7484,1937,Expansion Packs,14,0,0.0,14
7485,1937,Game Packs,11,0,0.0,11
7486,1937,Kits,6,3,0.5,3
7487,1937,Stuff Packs,17,0,0.0,17
7488,1938,Expansion Packs,16,0,0.0,16
7489,1938,Game Packs,12,0,0.0,12
7490,1938,Kits,19,1,0.05263157894736842,18
7491,1938,Stuff Packs,20,0,0.0,20
7492,1939,Expansion Packs,14,0,0.0,14
7493,1939,Game Packs,6,0,0.0,6
7494,1939,Kits,3,1,0.3333333333333333,2
7495,1939,Stuff Packs,8,3,0.375,5
7496,1940,Expansion Packs,10,0,0.0,10
7497,1940,Game Packs,7,0,0.0,7
7498,1940,Kits,1,1,1.0,0
7499,1940,Stuff Packs,12,1,0.08333333333333333,11
7500,1941,Expansion Packs,16,0,0.0,16
7501,1941,Game Packs,11,0,0.0,11
7502,1941,Kits,31,0,0.0,31
7503,1941,Stuff Packs,20,0,0.0,20
7504,1942,Expansion Packs,5,0,0.0,5
7505,1942,Game Packs,6,1,0.16666666666666666,5
7506,1942,Kits,3,3,1.0,0
7507,1942,Stuff Packs,12,4,0.3333333333333333,8
7508,1943,Expansion Packs,16,0,0.0,16
7509,1943,Game Packs,8,0,0.0,8
7510,1943,Kits,20,1,0.05,19
7511,1943,Stuff Packs,13,1,0.07692307692307693,12
7512,1944,Expansion Packs,10,0,0.0,10
7513,1944,Game Packs,7,1,0.14285714285714285,6
7514,1944,Kits,8,1,0.125,7
7515,1944,Stuff Packs,7,1,0.14285714285714285,6
7516,1945,Expansion Packs,12,1,0.08333333333333333,11
7517,1945,Game Packs,8,0,0.0,8
7518,1945,Kits,3,2,0.6666666666666666,1
7519,1945,Stuff Packs,17,1,0.058823529411764705,16
7520,1946,Expansion Packs,14,0,0.0,14
7521,1946,Game Packs,10,0,0.0,10
7522,1946,Kits,7,1,0.14285714285714285,6
7523,1946,Stuff Packs,13,0,0.0,13
7524,1947,Expansion Packs,16,0,0.0,16
7525,1947,Game Packs,12,0,0.0,12
7526,1947,Kits,33,0,0.0,33
7527,1947,Stuff Packs,20,0,0.0,20
7528,1948,Expansion Packs,12,0,0.0,12
7529,1948,Game Packs,5,1,0.2,4
7530,1948,Kits,6,3,0.5,3
7531,1948,Stuff Packs,9,4,0.4444444444444444,5
7532,1949,Expansion Packs,3,0,0.0,3
7533,1949,Game Packs,3,0,0.0,3
7534,1949,Kits,1,0,0.0,1
7535,1949,Stuff Packs,1,0,0.0,1
7536,1950,Expansion Packs,16,0,0.0,16
7537,1950,Game Packs,11,0,0.0,11
7538,1950,Kits,8,0,0.0,8
7539,1950,Stuff Packs,18,1,0.05555555555555555,17
7540,1951,Expansion Packs,10,0,0.0,10
7541,1951,Game Packs,6,2,0.3333333333333333,4
7542,1951,Kits,7,2,0.2857142857142857,5
7543,1951,Stuff Packs,10,4,0.4,6
7544,1952,Expansion Packs,13,0,0.0,13
7545,1952,Game Packs,11,0,0.0,11
7546,1952,Kits,5,1,0.2,4
7547,1952,Stuff Packs,19,0,0.0,19
7548,1953,Expansion Packs,13,0,0.0,13
7549,1953,Game Packs,7,0,0.0,7
7550,1953,Kits,7,2,0.2857142857142857,5
7551,1953,Stuff Packs,11,4,0.36363636363636365,7
7552,1954,Expansion Packs,14,0,0.0,14
7553,1954,Game Packs,7,0,0.0,7
7554,1954,Kits,5,0,0.0,5
7555,1954,Stuff Packs,11,0,0.0,11
7556,1955,Expansion Packs,13,6,0.46153846153846156,7
7557,1955,Game Packs,9,7,0.7777777777777778,2
7558,1955,Kits,2,2,1.0,0
7559,1955,Stuff Packs,15,6,0.4,9
7560,1956,Expansion Packs,15,0,0.0,15
7561,1956,Game Packs,3,0,0.0,3
7562,1956,Kits,15,1,0.06666666666666667,14
7563,1956,Stuff Packs,12,1,0.08333333333333333,11
7564,1957,Expansion Packs,3,0,0.0,3
7565,1957,Game Packs,2,0,0.0,2
7566,1957,Kits,1,1,1.0,0
7567,1957,Stuff Packs,5,3,0.6,2
7568,1958,Expansion Packs,16,0,0.0,16
7569,1958,Game Packs,12,0,0.0,12
7570,1958,Kits,18,1,0.05555555555555555,17
7571,1958,Stuff Packs,20,0,0.0,20
7572,1959,Expansion Packs,16,0,0.0,16
7573,1959,Game Packs,12,0,0.0,12
7574,1959,Kits,13,1,0.07692307692307693,12
7575,1959,Stuff Packs,20,0,0.0,20
7576,1960,Expansion Packs,14,0,0.0,14
7577,1960,Game Packs,11,0,0.0,11
7578,1960,Kits,5,2,0.4,3
7579,1960,Stuff Packs,11,2,0.18181818181818182,9
7580,1961,Expansion Packs,15,0,0.0,15
7581,1961,Game Packs,8,0,0.0,8
7582,1961,Kits,15,1,0.06666666666666667,14
7583,1961,Stuff Packs,12,3,0.25,9
7584,1962,Expansion Packs,11,0,0.0,11
7585,1962,Game Packs,7,0,0.0,7
7586,1962,Kits,2,0,0.0,2
7587,1962,Stuff Packs,12,0,0.0,12
7588,1963,Expansion Packs,16,0,0.0,16
7589,1963,Game Packs,12,0,0.0,12
7590,1963,Kits,33,0,0.0,33
7591,1963,Stuff Packs,20,0,0.0,20
7592,1964,Expansion Packs,16,0,0.0,16
7593,1964,Game Packs,12,0,0.0,12
7594,1964,Kits,33,0,0.0,33
7595,1964,Stuff Packs,20,0,0.0,20
7596,1965,Expansion Packs,14,0,0.0,14
7597,1965,Game Packs,9,0,0.0,9
7598,1965,Kits,6,3,0.5,3
7599,1965,Stuff Packs,9,3,0.3333333333333333,6
7600,1966,Expansion Packs,9,0,0.0,9
7601,1966,Game Packs,6,0,0.0,6
7602,1966,Stuff Packs,6,0,0.0,6
7603,1967,Expansion Packs,16,0,0.0,16
7604,1967,Game Packs,12,0,0.0,12
7605,1967,Kits,31,0,0.0,31
7606,1967,Stuff Packs,20,1,0.05,19
7607,1968,Expansion Packs,8,0,0.0,8
7608,1968,Game Packs,3,0,0.0,3
7609,1968,Kits,4,1,0.25,3
7610,1968,Stuff Packs,8,3,0.375,5
7611,1969,Expansion Packs,9,0,0.0,9
7612,1969,Game Packs,4,0,0.0,4
7613,1969,Kits,1,1,1.0,0
7614,1969,Stuff Packs,9,2,0.2222222222222222,7
7615,1970,Expansion Packs,3,0,0.0,3
7616,1970,Game Packs,1,0,0.0,1
7617,1970,Kits,1,1,1.0,0
7618,1970,Stuff Packs,4,2,0.5,2
7619,1971,Expansion Packs,13,0,0.0,13
7620,1971,Game Packs,7,0,0.0,7
7621,1971,Kits,12,0,0.0,12
7622,1971,Stuff Packs,12,2,0.16666666666666666,10
7623,1972,Expansion Packs,16,0,0.0,16
7624,1972,Game Packs,11,0,0.0,11
7625,1972,Kits,9,1,0.1111111111111111,8
7626,1972,Stuff Packs,14,1,0.07142857142857142,13
7627,1973,Expansion Packs,16,0,0.0,16
7628,1973,Game Packs,11,0,0.0,11
7629,1973,Kits,32,0,0.0,32
7630,1973,Stuff Packs,20,0,0.0,20
7631,1974,Expansion Packs,16,0,0.0,16
7632,1974,Game Packs,12,1,0.08333333333333333,11
7633,1974,Kits,33,1,0.030303030303030304,32
7634,1974,Stuff Packs,20,2,0.1,18
7635,1975,Expansion Packs,14,0,0.0,14
7636,1975,Game Packs,9,0,0.0,9
7637,1975,Kits,9,1,0.1111111111111111,8
7638,1975,Stuff Packs,15,1,0.06666666666666667,14
7639,1976,Expansion Packs,1,0,0.0,1
7640,1976,Game Packs,3,0,0.0,3
7641,1976,Stuff Packs,1,0,0.0,1
7642,1977,Expansion Packs,2,0,0.0,2
7643,1977,Game Packs,3,0,0.0,3
7644,1977,Kits,2,0,0.0,2
7645,1977,Stuff Packs,3,0,0.0,3
7646,1978,Expansion Packs,5,0,0.0,5
7647,1978,Game Packs,1,0,0.0,1
7648,1978,Kits,1,0,0.0,1
7649,1978,Stuff Packs,2,0,0.0,2
7650,1979,Expansion Packs,4,0,0.0,4
7651,1979,Game Packs,2,1,0.5,1
7652,1979,Kits,2,2,1.0,0
7653,1979,Stuff Packs,4,3,0.75,1
7654,1980,Expansion Packs,11,0,0.0,11
7655,1980,Game Packs,5,0,0.0,5
7656,1980,Kits,2,1,0.5,1
7657,1980,Stuff Packs,11,3,0.2727272727272727,8
7658,1981,Expansion Packs,3,0,0.0,3
7659,1981,Game Packs,3,1,0.3333333333333333,2
7660,1981,Stuff Packs,3,2,0.6666666666666666,1
7661,1982,Expansion Packs,12,0,0.0,12
7662,1982,Game Packs,10,0,0.0,10
7663,1982,Kits,11,1,0.09090909090909091,10
7664,1982,Stuff Packs,15,3,0.2,12
7665,1983,Expansion Packs,2,0,0.0,2
7666,1983,Game Packs,5,0,0.0,5
7667,1983,Stuff Packs,1,0,0.0,1
7668,1984,Expansion Packs,3,0,0.0,3
7669,1984,Game Packs,3,0,0.0,3
7670,1984,Stuff Packs,2,0,0.0,2
7671,1985,Expansion Packs,1,0,0.0,1
7672,1985,Kits,1,1,1.0,0
7673,1985,Stuff Packs,3,3,1.0,0
7674,1986,Expansion Packs,9,0,0.0,9
7675,1986,Game Packs,6,0,0.0,6
7676,1986,Kits,8,3,0.375,5
7677,1986,Stuff Packs,10,4,0.4,6
7678,1987,Expansion Packs,15,0,0.0,15
7679,1987,Game Packs,12,0,0.0,12
7680,1987,Kits,20,1,0.05,19
7681,1987,Stuff Packs,20,1,0.05,19
7682,1988,Expansion Packs,16,0,0.0,16
7683,1988,Game Packs,10,0,0.0,10
7684,1988,Kits,16,1,0.0625,15
7685,1988,Stuff Packs,14,1,0.07142857142857142,13
7686,1989,Expansion Packs,10,0,0.0,10
7687,1989,Game Packs,10,0,0.0,10
7688,1989,Stuff Packs,17,1,0.058823529411764705,16
7689,1990,Expansion Packs,16,0,0.0,16
7690,1990,Game Packs,7,0,0.0,7
7691,1990,Kits,14,0,0.0,14
7692,1990,Stuff Packs,13,1,0.07692307692307693,12
7693,1991,Expansion Packs,10,0,0.0,10
7694,1991,Game Packs,5,0,0.0,5
7695,1991,Kits,3,1,0.3333333333333333,2
7696,1991,Stuff Packs,7,2,0.2857142857142857,5
7697,1992,Expansion Packs,15,0,0.0,15
7698,1992,Game Packs,10,0,0.0,10
7699,1992,Kits,4,2,0.5,2
7700,1992,Stuff Packs,6,2,0.3333333333333333,4
7701,1993,Expansion Packs,7,0,0.0,7
7702,1993,Game Packs,2,0,0.0,2
7703,1993,Kits,2,2,1.0,0
7704,1993,Stuff Packs,5,3,0.6,2
7705,1994,Expansion Packs,16,1,0.0625,15
7706,1994,Game Packs,12,0,0.0,12
7707,1994,Kits,33,0,0.0,33
7708,1994,Stuff Packs,20,0,0.0,20
7709,1995,Expansion Packs,11,0,0.0,11
7710,1995,Game Packs,4,0,0.0,4
7711,1995,Kits,3,1,0.3333333333333333,2
7712,1995,Stuff Packs,7,4,0.5714285714285714,3
7713,1996,Expansion Packs,13,0,0.0,13
7714,1996,Game Packs,11,0,0.0,11
7715,1996,Kits,8,1,0.125,7
7716,1996,Stuff Packs,14,0,0.0,14
7717,1997,Expansion Packs,3,0,0.0,3
7718,1997,Game Packs,2,0,0.0,2
7719,1997,Stuff Packs,2,0,0.0,2
7720,1998,Expansion Packs,11,0,0.0,11
7721,1998,Game Packs,4,1,0.25,3
7722,1998,Kits,2,1,0.5,1
7723,1998,Stuff Packs,8,2,0.25,6
7724,1999,Expansion Packs,16,0,0.0,16
7725,1999,Game Packs,12,0,0.0,12
7726,1999,Kits,33,1,0.030303030303030304,32
7727,1999,Stuff Packs,20,0,0.0,20
7728,2000,Expansion Packs,10,0,0.0,10
7729,2000,Game Packs,9,0,0.0,9
7730,2000,Kits,5,1,0.2,4
7731,2000,Stuff Packs,11,3,0.2727272727272727,8
7732,2001,Expansion Packs,16,0,0.0,16
7733,2001,Game Packs,11,0,0.0,11
7734,2001,Kits,21,0,0.0,21
7735,2001,Stuff Packs,20,0,0.0,20
7736,2002,Expansion Packs,10,0,0.0,10
7737,2002,Game Packs,4,2,0.5,2
7738,2002,Stuff Packs,3,1,0.3333333333333333,2
7739,2003,Expansion Packs,16,0,0.0,16
7740,2003,Game Packs,9,0,0.0,9
7741,2003,Kits,4,0,0.0,4
